,r2,mse,evs,mae,mad,me
0,0.9043733590429965,299.1693843122375,0.9052128655634624,13.370305428671593,11.235653155488734,87.09238018094953
1,0.9447696489683329,1250.502970351755,0.9448555210276336,26.141739589269296,21.251907316973075,188.01035633589544
2,0.9204217553109555,696.907916514728,0.921330907812648,20.448886792978044,16.42181478397788,116.03352903431403
3,0.8970490479864524,338.58702751873454,0.8980176010831713,14.32070943964742,12.306596975245299,74.31122770958319
4,0.8775276628184389,272.09193169258884,0.8775343649553612,12.785931616798871,10.80447868542285,66.0523564805695
5,0.9446309028569114,1208.7976868357,0.9446451473622955,25.255048337966464,19.401281017391852,226.37322760424672
6,0.942666578332771,1248.3772924886723,0.9428390150583624,25.947565487125743,21.040885300629384,212.0836218290707
7,0.9493414264164736,1920.8096582940304,0.9495589481667975,30.796459488833253,20.987338187132764,250.73767870854869
8,0.9309405339228638,1124.6068807364966,0.9310626148053018,24.406298678366586,20.12056041353992,202.95899377918192
9,0.9434510400586772,1900.4890642798432,0.9440971103826783,30.27307168082129,23.494324593521014,264.8118926354727
10,0.9446959863422603,1703.7484494187902,0.9448477840657662,28.309014765037684,20.155352012250773,267.7617939319426
11,0.9444600134290528,1702.251718214013,0.9444647607004194,29.05502988023431,21.773313774555618,254.84106267505854
12,0.9515156977685975,2179.326510948786,0.951651573701072,32.90397306691046,23.837118548458534,308.30469802289645
13,0.941818659996431,1266.9592470012567,0.9418557448706204,25.869779669423856,21.28128623582586,182.7693145257217
14,0.9577970638948096,2014.3967153997128,0.957862422005932,31.76311791336132,24.962044664505356,305.22177331258035
15,0.9174185257397438,366.49140441733823,0.9174199512560567,14.79327449287902,12.799065677366457,113.01502347932086
16,0.916594277055728,570.8478248409662,0.9170988025643054,18.316315764453595,15.707981710408774,126.41441621902123
17,0.9573514666146101,1979.0576504388662,0.9575781547085302,31.125561006171253,23.340593375433855,287.5599048754025
18,0.9370001689421308,667.521674830187,0.9370992661970886,18.934638476724505,14.845068351337432,144.66533453672218
19,0.9339414847001284,921.6000589111667,0.9343465814306327,22.44464735917537,17.60807955757889,129.418624316614
20,0.937020771744409,673.9187278787516,0.9370216211609631,19.95289733518373,16.53725772779569,116.50958200972667
21,0.9503219834448842,2003.4470059071878,0.950386676751398,32.17170949276366,25.743073148702706,266.4507118650281
22,0.9187561929872446,456.5062555726152,0.919075573501453,15.934301265211259,12.3582460890035,134.34359533614713
23,0.9493631221494935,1380.9768119094233,0.949400456555223,26.496670868424708,18.77964414952396,227.93726059345602
24,0.9546626960950598,1911.7385596389065,0.9548327243756611,30.7416310636757,22.969692145894214,308.17318174191837
25,0.9315171275678,989.0496726892247,0.9315208488039285,23.544149628525357,19.052390231535696,155.20431881655838
26,0.910334495636678,303.1788717071025,0.9109246558802518,13.317820161749921,10.679462581211538,64.06218448906225
27,0.9551632751971283,2200.8304128978107,0.9552582615265675,33.105773883582124,25.45878666888359,364.2527099155575
28,0.9450626108230973,1661.6004657017438,0.9454317625850787,29.7222078501952,22.548095647541913,239.15020179439512
29,0.9413748862990848,639.3410428327139,0.9413764050998621,19.376281439107945,14.62506221149988,120.69390885447089
30,0.9387651205726495,1324.0786314317465,0.9387758400385618,26.68388805069499,21.190380982198405,241.90886723630172
31,0.9377798825112974,820.9743441401204,0.9384822997150999,21.417353924807912,17.91796307320351,179.217402415896
32,0.9512915189523243,1544.6638836789218,0.9515876015286876,28.265396096712166,21.601442524507547,250.78206979921458
33,0.910791727383131,382.35402210299634,0.9108908447858568,15.03421480802516,11.859893825368715,76.17289931373881
34,0.9407482313058108,1602.915869452932,0.9407492684021661,27.86709226638649,20.482310098771677,219.86519543564748
35,0.9511176539203625,1830.7634275063451,0.9511203287484823,30.90299632313594,24.392411030137055,260.30779545684993
36,0.9155159092117269,472.8208145563028,0.9156517912173151,16.349230747773447,12.34248021508455,110.31137018914217
37,0.9535955524749994,1878.7862941270757,0.9535955623491325,30.965883869567197,24.627485866687266,276.55153681992635
38,0.9353890506263992,783.0544662043465,0.935439093558071,21.534802004794496,18.047381307982505,153.57254836713582
39,0.9234231872603108,448.6775368810499,0.9234618621226515,16.089723792911684,12.315992552401042,98.53804111628375
40,0.9070064345606674,307.89189568255796,0.9081027395870133,14.12959563797272,12.002985034530838,71.63785090057354
41,0.9316114513561968,584.5212860070993,0.931792406304969,18.79179333556465,15.852829306334172,112.49162001250681
42,0.9403884603462322,1003.0543064734633,0.9429418105823416,23.866654024542367,18.704949646933528,150.50890395257005
43,0.9144517093639943,473.6342592659647,0.9146962820932161,16.376624900661223,12.857479102841694,94.83789049282007
44,0.9549348472196058,1887.9041963837262,0.9549863575741709,30.336291458870214,20.800185929652002,302.02315428793077
45,0.9474686415567887,1165.10120086197,0.9475529273953347,24.03386030826011,17.946883872641365,210.11295859937195
46,0.8990031809613265,333.46710864308056,0.9005935512186254,14.22654645207409,11.646451661176457,75.64163855258323
47,0.9412304378406111,1003.9547199392506,0.9413473057616408,23.30443369600499,17.502620640214445,174.1401804983579
48,0.9182639989520337,478.3739168695552,0.9182644329727006,16.993630077519615,14.723894151751438,121.62500993545683
49,0.9513092199906991,1368.5609560869675,0.9516367807087567,26.832775522458164,20.74072976818786,236.51999147573008
